ts_mono,ts_wall,image_name
6264.101544,1777547823.135983,frame_6264.101544.jpg
6264.213598,1777547823.248037,frame_6264.213598.jpg
6264.325259,1777547823.359685,frame_6264.325259.jpg
6264.437752,1777547823.472192,frame_6264.437752.jpg
6264.549524,1777547823.583963,frame_6264.549524.jpg
6264.661516,1777547823.695944,frame_6264.661516.jpg
6264.773910,1777547823.808352,frame_6264.773910.jpg
6264.885891,1777547823.920331,frame_6264.885891.jpg
6264.997338,1777547824.031764,frame_6264.997338.jpg
6265.109782,1777547824.144220,frame_6265.109782.jpg
6265.221763,1777547824.256213,frame_6265.221763.jpg
6265.333415,1777547824.367840,frame_6265.333415.jpg
6265.446043,1777547824.480487,frame_6265.446043.jpg
6265.557630,1777547824.592062,frame_6265.557630.jpg
6265.669321,1777547824.703748,frame_6265.669321.jpg
6265.781932,1777547824.816377,frame_6265.781932.jpg
6265.893321,1777547824.927748,frame_6265.893321.jpg
6266.005830,1777547825.040278,frame_6266.005830.jpg
6266.117779,1777547825.152221,frame_6266.117779.jpg
6266.229419,1777547825.263857,frame_6266.229419.jpg
6266.342397,1777547825.376829,frame_6266.342397.jpg
6266.453898,1777547825.488342,frame_6266.453898.jpg
6266.565392,1777547825.599825,frame_6266.565392.jpg
6266.678991,1777547825.713442,frame_6266.678991.jpg
6266.789853,1777547825.824295,frame_6266.789853.jpg
6266.901244,1777547825.935678,frame_6266.901244.jpg
6267.014525,1777547826.048958,frame_6267.014525.jpg
6267.125876,1777547826.160328,frame_6267.125876.jpg
6267.237320,1777547826.271744,frame_6267.237320.jpg
6267.349925,1777547826.384371,frame_6267.349925.jpg
6267.461900,1777547826.496343,frame_6267.461900.jpg
6267.573459,1777547826.607890,frame_6267.573459.jpg
6267.685974,1777547826.720457,frame_6267.685974.jpg
6267.797936,1777547826.832383,frame_6267.797936.jpg
6267.909349,1777547826.943785,frame_6267.909349.jpg
6268.021564,1777547827.055993,frame_6268.021564.jpg
6268.133912,1777547827.168354,frame_6268.133912.jpg
6268.245454,1777547827.279889,frame_6268.245454.jpg
6268.357405,1777547827.391832,frame_6268.357405.jpg
6268.469780,1777547827.504224,frame_6268.469780.jpg
6268.581837,1777547827.616283,frame_6268.581837.jpg
6268.693442,1777547827.727870,frame_6268.693442.jpg
6268.805906,1777547827.840347,frame_6268.805906.jpg
6268.917564,1777547827.952003,frame_6268.917564.jpg
6269.029360,1777547828.063785,frame_6269.029360.jpg
6269.141834,1777547828.176277,frame_6269.141834.jpg
6269.253721,1777547828.288167,frame_6269.253721.jpg
6269.365440,1777547828.399868,frame_6269.365440.jpg
6269.478031,1777547828.512478,frame_6269.478031.jpg
6269.589919,1777547828.624362,frame_6269.589919.jpg
6269.701377,1777547828.735802,frame_6269.701377.jpg
6269.813678,1777547828.848113,frame_6269.813678.jpg
6269.925998,1777547828.960490,frame_6269.925998.jpg
6270.037395,1777547829.071831,frame_6270.037395.jpg
6270.150046,1777547829.184497,frame_6270.150046.jpg
6270.261952,1777547829.296401,frame_6270.261952.jpg
6270.373359,1777547829.407788,frame_6270.373359.jpg
6270.485566,1777547829.519993,frame_6270.485566.jpg
6270.597945,1777547829.632389,frame_6270.597945.jpg
6270.709399,1777547829.743834,frame_6270.709399.jpg
6270.822975,1777547829.857408,frame_6270.822975.jpg
6270.933739,1777547829.968180,frame_6270.933739.jpg
6271.045555,1777547830.079996,frame_6271.045555.jpg
6271.157583,1777547830.192011,frame_6271.157583.jpg
6271.269869,1777547830.304311,frame_6271.269869.jpg
6271.381527,1777547830.415963,frame_6271.381527.jpg
6271.493792,1777547830.528221,frame_6271.493792.jpg
6271.605985,1777547830.640466,frame_6271.605985.jpg
6271.717575,1777547830.752018,frame_6271.717575.jpg
6271.829491,1777547830.863918,frame_6271.829491.jpg
6271.941808,1777547830.976254,frame_6271.941808.jpg
6272.053766,1777547831.088206,frame_6272.053766.jpg
6272.165416,1777547831.199842,frame_6272.165416.jpg
6272.278318,1777547831.312762,frame_6272.278318.jpg
6272.389332,1777547831.423768,frame_6272.389332.jpg
6272.502835,1777547831.537265,frame_6272.502835.jpg
6272.613986,1777547831.648456,frame_6272.613986.jpg
6272.725408,1777547831.759838,frame_6272.725408.jpg
6272.839457,1777547831.873892,frame_6272.839457.jpg
6272.950404,1777547831.984846,frame_6272.950404.jpg
6273.061467,1777547832.095905,frame_6273.061467.jpg
6273.173805,1777547832.208232,frame_6273.173805.jpg
6273.285888,1777547832.320333,frame_6273.285888.jpg
6273.397463,1777547832.431898,frame_6273.397463.jpg
6273.509770,1777547832.544197,frame_6273.509770.jpg
6273.621761,1777547832.656201,frame_6273.621761.jpg
6273.733517,1777547832.767952,frame_6273.733517.jpg
6273.846200,1777547832.880638,frame_6273.846200.jpg
6273.958183,1777547832.992626,frame_6273.958183.jpg
6274.069496,1777547833.103927,frame_6274.069496.jpg
6274.181419,1777547833.215848,frame_6274.181419.jpg
6274.293760,1777547833.328199,frame_6274.293760.jpg
6274.405977,1777547833.440415,frame_6274.405977.jpg
6274.517514,1777547833.551938,frame_6274.517514.jpg
6274.630101,1777547833.664546,frame_6274.630101.jpg
6274.741899,1777547833.776336,frame_6274.741899.jpg
6274.853731,1777547833.888161,frame_6274.853731.jpg
6274.966073,1777547834.000516,frame_6274.966073.jpg
6275.077512,1777547834.111947,frame_6275.077512.jpg
6275.189921,1777547834.224351,frame_6275.189921.jpg
6275.301859,1777547834.336309,frame_6275.301859.jpg
6275.413402,1777547834.447839,frame_6275.413402.jpg
6275.526049,1777547834.560490,frame_6275.526049.jpg
6275.638035,1777547834.672494,frame_6275.638035.jpg
6275.749414,1777547834.783837,frame_6275.749414.jpg
6275.861987,1777547834.896472,frame_6275.861987.jpg
6275.974263,1777547835.008703,frame_6275.974263.jpg
6276.085433,1777547835.119860,frame_6276.085433.jpg
6276.197434,1777547835.231862,frame_6276.197434.jpg
6276.309980,1777547835.344462,frame_6276.309980.jpg
6276.421504,1777547835.455934,frame_6276.421504.jpg
6276.534702,1777547835.569133,frame_6276.534702.jpg
6276.646101,1777547835.680547,frame_6276.646101.jpg
6276.757674,1777547835.792108,frame_6276.757674.jpg
6276.869678,1777547835.904105,frame_6276.869678.jpg
6276.981942,1777547836.016385,frame_6276.981942.jpg
6277.093345,1777547836.127769,frame_6277.093345.jpg
6277.206210,1777547836.240653,frame_6277.206210.jpg
6277.318146,1777547836.352588,frame_6277.318146.jpg
6277.429484,1777547836.463918,frame_6277.429484.jpg
6277.541911,1777547836.576351,frame_6277.541911.jpg
6277.653906,1777547836.688344,frame_6277.653906.jpg
6277.765506,1777547836.799931,frame_6277.765506.jpg
6277.878067,1777547836.912512,frame_6277.878067.jpg
6277.989981,1777547837.024452,frame_6277.989981.jpg
6278.101519,1777547837.135945,frame_6278.101519.jpg
6278.214235,1777547837.248678,frame_6278.214235.jpg
6278.325844,1777547837.360279,frame_6278.325844.jpg
6278.437573,1777547837.472003,frame_6278.437573.jpg
6278.550161,1777547837.584606,frame_6278.550161.jpg
6278.661767,1777547837.696208,frame_6278.661767.jpg
6278.773820,1777547837.808248,frame_6278.773820.jpg
6278.885924,1777547837.920363,frame_6278.885924.jpg
6278.997659,1777547838.032094,frame_6278.997659.jpg
6279.109470,1777547838.143901,frame_6279.109470.jpg
6279.222134,1777547838.256571,frame_6279.222134.jpg
6279.333928,1777547838.368376,frame_6279.333928.jpg
6279.445531,1777547838.479957,frame_6279.445531.jpg
6279.558129,1777547838.592572,frame_6279.558129.jpg
6279.670084,1777547838.704530,frame_6279.670084.jpg
6279.781634,1777547838.816060,frame_6279.781634.jpg
6279.894108,1777547838.928549,frame_6279.894108.jpg
6280.006114,1777547839.040564,frame_6280.006114.jpg
6280.117557,1777547839.151989,frame_6280.117557.jpg
6280.230105,1777547839.264548,frame_6280.230105.jpg
6280.341992,1777547839.376476,frame_6280.341992.jpg
6280.453469,1777547839.487902,frame_6280.453469.jpg
6280.566094,1777547839.600528,frame_6280.566094.jpg
6280.678127,1777547839.712580,frame_6280.678127.jpg
6280.789569,1777547839.824003,frame_6280.789569.jpg
6280.902252,1777547839.936698,frame_6280.902252.jpg
6281.014078,1777547840.048532,frame_6281.014078.jpg
6281.125538,1777547840.159970,frame_6281.125538.jpg
6281.237753,1777547840.272182,frame_6281.237753.jpg
6281.349981,1777547840.384477,frame_6281.349981.jpg
6281.461548,1777547840.495983,frame_6281.461548.jpg
6281.574060,1777547840.608503,frame_6281.574060.jpg
6281.686078,1777547840.720521,frame_6281.686078.jpg
6281.797526,1777547840.831959,frame_6281.797526.jpg
6281.910243,1777547840.944691,frame_6281.910243.jpg
6282.021885,1777547841.056329,frame_6282.021885.jpg
6282.133842,1777547841.168269,frame_6282.133842.jpg
6282.245926,1777547841.280365,frame_6282.245926.jpg
6282.357701,1777547841.392139,frame_6282.357701.jpg
6282.469613,1777547841.504040,frame_6282.469613.jpg
6282.582166,1777547841.616606,frame_6282.582166.jpg
6282.693872,1777547841.728312,frame_6282.693872.jpg
6282.805396,1777547841.839822,frame_6282.805396.jpg
6282.918172,1777547841.952621,frame_6282.918172.jpg
6283.030092,1777547842.064537,frame_6283.030092.jpg
6283.141551,1777547842.175982,frame_6283.141551.jpg
6283.254089,1777547842.288527,frame_6283.254089.jpg
6283.366189,1777547842.400626,frame_6283.366189.jpg
6283.477567,1777547842.512002,frame_6283.477567.jpg
6283.590248,1777547842.624693,frame_6283.590248.jpg
6283.702157,1777547842.736597,frame_6283.702157.jpg
6283.813553,1777547842.847981,frame_6283.813553.jpg
6283.929986,1777547842.964468,frame_6283.929986.jpg
6284.041926,1777547843.076367,frame_6284.041926.jpg
6284.153671,1777547843.188106,frame_6284.153671.jpg
6284.265729,1777547843.300159,frame_6284.265729.jpg
6284.377861,1777547843.412304,frame_6284.377861.jpg
6284.489797,1777547843.524237,frame_6284.489797.jpg
6284.601586,1777547843.636013,frame_6284.601586.jpg
6284.714374,1777547843.748816,frame_6284.714374.jpg
6284.825854,1777547843.860294,frame_6284.825854.jpg
6284.937580,1777547843.972005,frame_6284.937580.jpg
6285.050320,1777547844.084758,frame_6285.050320.jpg
6285.161721,1777547844.196160,frame_6285.161721.jpg
6285.273564,1777547844.307988,frame_6285.273564.jpg
6285.386278,1777547844.420719,frame_6285.386278.jpg
6285.497944,1777547844.532384,frame_6285.497944.jpg
6285.609494,1777547844.643920,frame_6285.609494.jpg
6285.722149,1777547844.756593,frame_6285.722149.jpg
6285.833675,1777547844.868110,frame_6285.833675.jpg
6285.945793,1777547844.980225,frame_6285.945793.jpg
6286.057935,1777547845.092381,frame_6286.057935.jpg
6286.169593,1777547845.204031,frame_6286.169593.jpg
6286.281775,1777547845.316208,frame_6286.281775.jpg
6286.394042,1777547845.428487,frame_6286.394042.jpg
6286.505396,1777547845.539829,frame_6286.505396.jpg
6286.618052,1777547845.652483,frame_6286.618052.jpg
6286.730048,1777547845.764491,frame_6286.730048.jpg
6286.841715,1777547845.876153,frame_6286.841715.jpg
6286.953533,1777547845.987963,frame_6286.953533.jpg
6287.066295,1777547846.100745,frame_6287.066295.jpg
6287.178045,1777547846.212492,frame_6287.178045.jpg
6287.289537,1777547846.323961,frame_6287.289537.jpg
6287.402038,1777547846.436486,frame_6287.402038.jpg
6287.513955,1777547846.548400,frame_6287.513955.jpg
6287.625561,1777547846.659985,frame_6287.625561.jpg
6287.738106,1777547846.772551,frame_6287.738106.jpg
6287.849886,1777547846.884325,frame_6287.849886.jpg
6287.961508,1777547846.995936,frame_6287.961508.jpg
6288.074078,1777547847.108518,frame_6288.074078.jpg
6288.185831,1777547847.220267,frame_6288.185831.jpg
6288.297528,1777547847.331956,frame_6288.297528.jpg
6288.410069,1777547847.444532,frame_6288.410069.jpg
6288.522060,1777547847.556516,frame_6288.522060.jpg
6288.633650,1777547847.668084,frame_6288.633650.jpg
6288.748790,1777547847.783216,frame_6288.748790.jpg
6288.857980,1777547847.892462,frame_6288.857980.jpg
6288.969806,1777547848.004238,frame_6288.969806.jpg
6289.081589,1777547848.116014,frame_6289.081589.jpg
6289.194128,1777547848.228575,frame_6289.194128.jpg
6289.305628,1777547848.340060,frame_6289.305628.jpg
6289.417704,1777547848.452133,frame_6289.417704.jpg
6289.530276,1777547848.564723,frame_6289.530276.jpg
6289.641568,1777547848.676002,frame_6289.641568.jpg
6289.756082,1777547848.790514,frame_6289.756082.jpg
6289.866087,1777547848.900524,frame_6289.866087.jpg
6289.977671,1777547849.012116,frame_6289.977671.jpg
6290.089883,1777547849.124315,frame_6290.089883.jpg
6290.202094,1777547849.236537,frame_6290.202094.jpg
6290.313821,1777547849.348270,frame_6290.313821.jpg
6290.425627,1777547849.460055,frame_6290.425627.jpg
6290.538276,1777547849.572724,frame_6290.538276.jpg
6290.649874,1777547849.684318,frame_6290.649874.jpg
6290.761714,1777547849.796142,frame_6290.761714.jpg
6290.874193,1777547849.908634,frame_6290.874193.jpg
6290.985725,1777547850.020161,frame_6290.985725.jpg
6291.097822,1777547850.132252,frame_6291.097822.jpg
6291.209996,1777547850.244476,frame_6291.209996.jpg
6291.321743,1777547850.356176,frame_6291.321743.jpg
6291.433815,1777547850.468242,frame_6291.433815.jpg
6291.546219,1777547850.580665,frame_6291.546219.jpg
6291.657900,1777547850.692340,frame_6291.657900.jpg
6291.769564,1777547850.803989,frame_6291.769564.jpg
6291.882125,1777547850.916568,frame_6291.882125.jpg
6291.994238,1777547851.028679,frame_6291.994238.jpg
6292.105538,1777547851.139967,frame_6292.105538.jpg
6292.218141,1777547851.252583,frame_6292.218141.jpg
6292.329999,1777547851.364479,frame_6292.329999.jpg
6292.441611,1777547851.476036,frame_6292.441611.jpg
6292.554136,1777547851.588576,frame_6292.554136.jpg
6292.665907,1777547851.700347,frame_6292.665907.jpg
6292.777615,1777547851.812040,frame_6292.777615.jpg
6292.890089,1777547851.924532,frame_6292.890089.jpg
6293.001879,1777547852.036315,frame_6293.001879.jpg
6293.113726,1777547852.148163,frame_6293.113726.jpg
6293.226148,1777547852.260579,frame_6293.226148.jpg
6293.338070,1777547852.372509,frame_6293.338070.jpg
6293.449710,1777547852.484145,frame_6293.449710.jpg
6293.561635,1777547852.596062,frame_6293.561635.jpg
6293.673932,1777547852.708370,frame_6293.673932.jpg
6293.785568,1777547852.819995,frame_6293.785568.jpg
6293.897850,1777547852.932290,frame_6293.897850.jpg
6294.009510,1777547853.043944,frame_6294.009510.jpg
6294.122063,1777547853.156516,frame_6294.122063.jpg
6294.234131,1777547853.268572,frame_6294.234131.jpg
6294.345482,1777547853.379907,frame_6294.345482.jpg
