ts_mono,ts_wall,image_name
6546.380142,1777548105.414585,frame_6546.380142.jpg
6546.491623,1777548105.526049,frame_6546.491623.jpg
6546.604081,1777548105.638520,frame_6546.604081.jpg
6546.715886,1777548105.750325,frame_6546.715886.jpg
6546.827886,1777548105.862314,frame_6546.827886.jpg
6546.940163,1777548105.974614,frame_6546.940163.jpg
6547.051556,1777548106.085983,frame_6547.051556.jpg
6547.164183,1777548106.198623,frame_6547.164183.jpg
6547.275963,1777548106.310405,frame_6547.275963.jpg
6547.388115,1777548106.422547,frame_6547.388115.jpg
6547.500136,1777548106.534575,frame_6547.500136.jpg
6547.611775,1777548106.646200,frame_6547.611775.jpg
6547.724046,1777548106.758485,frame_6547.724046.jpg
6547.835596,1777548106.870023,frame_6547.835596.jpg
6547.947913,1777548106.982346,frame_6547.947913.jpg
6548.059826,1777548107.094262,frame_6548.059826.jpg
6548.172299,1777548107.206745,frame_6548.172299.jpg
6548.284133,1777548107.318573,frame_6548.284133.jpg
6548.395786,1777548107.430217,frame_6548.395786.jpg
6548.508205,1777548107.542645,frame_6548.508205.jpg
6548.619602,1777548107.654030,frame_6548.619602.jpg
6548.732093,1777548107.766530,frame_6548.732093.jpg
6548.844259,1777548107.878701,frame_6548.844259.jpg
6548.955581,1777548107.990006,frame_6548.955581.jpg
6549.068197,1777548108.102639,frame_6549.068197.jpg
6549.179951,1777548108.214389,frame_6549.179951.jpg
6549.292143,1777548108.326574,frame_6549.292143.jpg
6549.404191,1777548108.438630,frame_6549.404191.jpg
6549.515595,1777548108.550020,frame_6549.515595.jpg
6549.628166,1777548108.662606,frame_6549.628166.jpg
6549.739744,1777548108.774177,frame_6549.739744.jpg
6549.851767,1777548108.886199,frame_6549.851767.jpg
6549.964095,1777548108.998548,frame_6549.964095.jpg
6550.075703,1777548109.110129,frame_6550.075703.jpg
6550.188198,1777548109.222639,frame_6550.188198.jpg
6550.299911,1777548109.334352,frame_6550.299911.jpg
6550.412070,1777548109.446503,frame_6550.412070.jpg
6550.524162,1777548109.558605,frame_6550.524162.jpg
6550.635674,1777548109.670098,frame_6550.635674.jpg
6550.748267,1777548109.782708,frame_6550.748267.jpg
6550.859727,1777548109.894165,frame_6550.859727.jpg
6550.972293,1777548110.006735,frame_6550.972293.jpg
6551.084114,1777548110.118565,frame_6551.084114.jpg
6551.195902,1777548110.230330,frame_6551.195902.jpg
6551.308177,1777548110.342624,frame_6551.308177.jpg
6551.419669,1777548110.454095,frame_6551.419669.jpg
6551.532216,1777548110.566652,frame_6551.532216.jpg
6551.643656,1777548110.678084,frame_6551.643656.jpg
6551.756211,1777548110.790653,frame_6551.756211.jpg
6551.868348,1777548110.902787,frame_6551.868348.jpg
6551.979685,1777548111.014112,frame_6551.979685.jpg
6552.092406,1777548111.126850,frame_6552.092406.jpg
6552.203644,1777548111.238068,frame_6552.203644.jpg
6552.316223,1777548111.350661,frame_6552.316223.jpg
6552.427578,1777548111.462011,frame_6552.427578.jpg
6552.540124,1777548111.574563,frame_6552.540124.jpg
6552.652253,1777548111.686711,frame_6552.652253.jpg
6552.763648,1777548111.798073,frame_6552.763648.jpg
6552.876255,1777548111.910695,frame_6552.876255.jpg
6552.987715,1777548112.022145,frame_6552.987715.jpg
6553.100261,1777548112.134704,frame_6553.100261.jpg
6553.212294,1777548112.246745,frame_6553.212294.jpg
6553.323603,1777548112.358028,frame_6553.323603.jpg
6553.436388,1777548112.470835,frame_6553.436388.jpg
6553.547649,1777548112.582085,frame_6553.547649.jpg
6553.660389,1777548112.694832,frame_6553.660389.jpg
6553.772192,1777548112.806628,frame_6553.772192.jpg
6553.883666,1777548112.918091,frame_6553.883666.jpg
6553.996337,1777548113.030787,frame_6553.996337.jpg
6554.107987,1777548113.142455,frame_6554.107987.jpg
6554.220536,1777548113.254970,frame_6554.220536.jpg
6554.331978,1777548113.366456,frame_6554.331978.jpg
6554.443816,1777548113.478245,frame_6554.443816.jpg
6554.556283,1777548113.590726,frame_6554.556283.jpg
6554.667719,1777548113.702145,frame_6554.667719.jpg
6554.780347,1777548113.814792,frame_6554.780347.jpg
6554.891962,1777548113.926400,frame_6554.891962.jpg
6555.003958,1777548114.038397,frame_6555.003958.jpg
6555.116317,1777548114.150768,frame_6555.116317.jpg
6555.227769,1777548114.262194,frame_6555.227769.jpg
6555.340356,1777548114.374797,frame_6555.340356.jpg
6555.451958,1777548114.486392,frame_6555.451958.jpg
6555.564609,1777548114.599040,frame_6555.564609.jpg
6555.676226,1777548114.710666,frame_6555.676226.jpg
6555.787740,1777548114.822165,frame_6555.787740.jpg
6555.900231,1777548114.934676,frame_6555.900231.jpg
6556.012082,1777548115.046535,frame_6556.012082.jpg
6556.124056,1777548115.158488,frame_6556.124056.jpg
6556.236200,1777548115.270644,frame_6556.236200.jpg
6556.347641,1777548115.382066,frame_6556.347641.jpg
6556.460476,1777548115.494919,frame_6556.460476.jpg
6556.571796,1777548115.606226,frame_6556.571796.jpg
6556.684233,1777548115.718677,frame_6556.684233.jpg
6556.796366,1777548115.830806,frame_6556.796366.jpg
6556.908090,1777548115.942525,frame_6556.908090.jpg
6557.020307,1777548116.054749,frame_6557.020307.jpg
6557.131827,1777548116.166251,frame_6557.131827.jpg
6557.244263,1777548116.278705,frame_6557.244263.jpg
6557.355819,1777548116.390245,frame_6557.355819.jpg
6557.468535,1777548116.502986,frame_6557.468535.jpg
6557.579961,1777548116.614396,frame_6557.579961.jpg
6557.695781,1777548116.730211,frame_6557.695781.jpg
6557.808230,1777548116.842682,frame_6557.808230.jpg
6557.919650,1777548116.954077,frame_6557.919650.jpg
6558.032344,1777548117.066794,frame_6558.032344.jpg
6558.143585,1777548117.178014,frame_6558.143585.jpg
6558.256185,1777548117.290635,frame_6558.256185.jpg
6558.368233,1777548117.402677,frame_6558.368233.jpg
6558.479960,1777548117.514391,frame_6558.479960.jpg
6558.592298,1777548117.626742,frame_6558.592298.jpg
6558.703702,1777548117.738127,frame_6558.703702.jpg
6558.816285,1777548117.850737,frame_6558.816285.jpg
6558.927665,1777548117.962095,frame_6558.927665.jpg
6559.040232,1777548118.074669,frame_6559.040232.jpg
6559.152287,1777548118.186728,frame_6559.152287.jpg
6559.263741,1777548118.298166,frame_6559.263741.jpg
6559.376492,1777548118.410938,frame_6559.376492.jpg
6559.487748,1777548118.522180,frame_6559.487748.jpg
6559.600191,1777548118.634633,frame_6559.600191.jpg
6559.712201,1777548118.746647,frame_6559.712201.jpg
6559.823684,1777548118.858110,frame_6559.823684.jpg
6559.936192,1777548118.970634,frame_6559.936192.jpg
6560.047672,1777548119.082105,frame_6560.047672.jpg
6560.160405,1777548119.194853,frame_6560.160405.jpg
6560.271805,1777548119.306236,frame_6560.271805.jpg
6560.383872,1777548119.418299,frame_6560.383872.jpg
6560.496574,1777548119.531020,frame_6560.496574.jpg
6560.607660,1777548119.642085,frame_6560.607660.jpg
6560.720191,1777548119.754633,frame_6560.720191.jpg
6560.831822,1777548119.866249,frame_6560.831822.jpg
6560.944444,1777548119.978893,frame_6560.944444.jpg
6561.055986,1777548120.090456,frame_6561.055986.jpg
6561.168435,1777548120.202880,frame_6561.168435.jpg
6561.280283,1777548120.314726,frame_6561.280283.jpg
6561.391744,1777548120.426170,frame_6561.391744.jpg
6561.504257,1777548120.538698,frame_6561.504257.jpg
6561.615813,1777548120.650239,frame_6561.615813.jpg
6561.728119,1777548120.762568,frame_6561.728119.jpg
6561.839673,1777548120.874101,frame_6561.839673.jpg
6561.952326,1777548120.986773,frame_6561.952326.jpg
6562.063990,1777548121.098467,frame_6562.063990.jpg
6562.176168,1777548121.210596,frame_6562.176168.jpg
6562.288036,1777548121.322470,frame_6562.288036.jpg
6562.399808,1777548121.434241,frame_6562.399808.jpg
6562.512040,1777548121.546473,frame_6562.512040.jpg
6562.625223,1777548121.659659,frame_6562.625223.jpg
6562.736133,1777548121.770571,frame_6562.736133.jpg
6562.848098,1777548121.882525,frame_6562.848098.jpg
6562.960258,1777548121.994697,frame_6562.960258.jpg
6563.071689,1777548122.106113,frame_6563.071689.jpg
6563.184285,1777548122.218727,frame_6563.184285.jpg
6563.296097,1777548122.330537,frame_6563.296097.jpg
6563.407911,1777548122.442345,frame_6563.407911.jpg
6563.520140,1777548122.554575,frame_6563.520140.jpg
6563.632237,1777548122.666675,frame_6563.632237.jpg
6563.744248,1777548122.778688,frame_6563.744248.jpg
6563.855838,1777548122.890264,frame_6563.855838.jpg
6563.968315,1777548123.002756,frame_6563.968315.jpg
6564.079723,1777548123.114151,frame_6564.079723.jpg
6564.192265,1777548123.226706,frame_6564.192265.jpg
6564.303883,1777548123.338316,frame_6564.303883.jpg
6564.416124,1777548123.450559,frame_6564.416124.jpg
6564.528127,1777548123.562562,frame_6564.528127.jpg
6564.639801,1777548123.674227,frame_6564.639801.jpg
6564.752350,1777548123.786791,frame_6564.752350.jpg
6564.863718,1777548123.898143,frame_6564.863718.jpg
6564.976352,1777548124.010799,frame_6564.976352.jpg
6565.087708,1777548124.122133,frame_6565.087708.jpg
6565.200278,1777548124.234721,frame_6565.200278.jpg
6565.311951,1777548124.346386,frame_6565.311951.jpg
6565.424209,1777548124.458643,frame_6565.424209.jpg
6565.536206,1777548124.570651,frame_6565.536206.jpg
6565.647774,1777548124.682199,frame_6565.647774.jpg
6565.760436,1777548124.794887,frame_6565.760436.jpg
6565.871756,1777548124.906188,frame_6565.871756.jpg
6565.984475,1777548125.018923,frame_6565.984475.jpg
6566.096231,1777548125.130670,frame_6566.096231.jpg
6566.208247,1777548125.242680,frame_6566.208247.jpg
6566.320309,1777548125.354754,frame_6566.320309.jpg
6566.431729,1777548125.466154,frame_6566.431729.jpg
6566.544436,1777548125.578879,frame_6566.544436.jpg
6566.655762,1777548125.690196,frame_6566.655762.jpg
6566.768454,1777548125.802899,frame_6566.768454.jpg
6566.880230,1777548125.914667,frame_6566.880230.jpg
6566.991983,1777548126.026413,frame_6566.991983.jpg
6567.104742,1777548126.139187,frame_6567.104742.jpg
6567.215951,1777548126.250376,frame_6567.215951.jpg
6567.328572,1777548126.363018,frame_6567.328572.jpg
6567.439686,1777548126.474110,frame_6567.439686.jpg
6567.552266,1777548126.586707,frame_6567.552266.jpg
6567.664309,1777548126.698752,frame_6567.664309.jpg
6567.777802,1777548126.812233,frame_6567.777802.jpg
6567.888387,1777548126.922827,frame_6567.888387.jpg
6567.999929,1777548127.034356,frame_6567.999929.jpg
6568.112353,1777548127.146797,frame_6568.112353.jpg
6568.223963,1777548127.258398,frame_6568.223963.jpg
6568.336437,1777548127.370883,frame_6568.336437.jpg
6568.448187,1777548127.482618,frame_6568.448187.jpg
6568.559874,1777548127.594303,frame_6568.559874.jpg
6568.672436,1777548127.706879,frame_6568.672436.jpg
6568.783921,1777548127.818347,frame_6568.783921.jpg
6568.896222,1777548127.930659,frame_6568.896222.jpg
6569.007983,1777548128.042439,frame_6569.007983.jpg
6569.121752,1777548128.156182,frame_6569.121752.jpg
6569.232348,1777548128.266789,frame_6569.232348.jpg
6569.343723,1777548128.378151,frame_6569.343723.jpg
6569.456448,1777548128.490894,frame_6569.456448.jpg
6569.568284,1777548128.602730,frame_6569.568284.jpg
6569.679752,1777548128.714176,frame_6569.679752.jpg
6569.792463,1777548128.826909,frame_6569.792463.jpg
6569.903661,1777548128.938082,frame_6569.903661.jpg
6570.016046,1777548129.050483,frame_6570.016046.jpg
6570.128137,1777548129.162582,frame_6570.128137.jpg
6570.240625,1777548129.275062,frame_6570.240625.jpg
6570.352314,1777548129.386761,frame_6570.352314.jpg
6570.463942,1777548129.498368,frame_6570.463942.jpg
6570.576379,1777548129.610821,frame_6570.576379.jpg
6570.687912,1777548129.722336,frame_6570.687912.jpg
6570.800357,1777548129.834798,frame_6570.800357.jpg
6570.912185,1777548129.946622,frame_6570.912185.jpg
6571.024145,1777548130.058577,frame_6571.024145.jpg
6571.136330,1777548130.170780,frame_6571.136330.jpg
6571.247695,1777548130.282119,frame_6571.247695.jpg
6571.360490,1777548130.394937,frame_6571.360490.jpg
6571.471656,1777548130.506079,frame_6571.471656.jpg
6571.584431,1777548130.618874,frame_6571.584431.jpg
6571.696144,1777548130.730582,frame_6571.696144.jpg
6571.808259,1777548130.842691,frame_6571.808259.jpg
6571.920346,1777548130.954789,frame_6571.920346.jpg
6572.031830,1777548131.066255,frame_6572.031830.jpg
6572.144378,1777548131.178827,frame_6572.144378.jpg
6572.255782,1777548131.290207,frame_6572.255782.jpg
6572.368534,1777548131.402977,frame_6572.368534.jpg
6572.479928,1777548131.514361,frame_6572.479928.jpg
6572.592318,1777548131.626758,frame_6572.592318.jpg
6572.704354,1777548131.738795,frame_6572.704354.jpg
6572.815801,1777548131.850228,frame_6572.815801.jpg
6572.928459,1777548131.962902,frame_6572.928459.jpg
6573.039877,1777548132.074307,frame_6573.039877.jpg
6573.152510,1777548132.186955,frame_6573.152510.jpg
6573.264366,1777548132.298812,frame_6573.264366.jpg
6573.375938,1777548132.410364,frame_6573.375938.jpg
6573.488239,1777548132.522680,frame_6573.488239.jpg
6573.599770,1777548132.634195,frame_6573.599770.jpg
6573.712519,1777548132.746962,frame_6573.712519.jpg
6573.823824,1777548132.858254,frame_6573.823824.jpg
6573.936218,1777548132.970653,frame_6573.936218.jpg
6574.048301,1777548133.082743,frame_6574.048301.jpg
6574.159810,1777548133.194235,frame_6574.159810.jpg
6574.272229,1777548133.306672,frame_6574.272229.jpg
6574.383864,1777548133.418303,frame_6574.383864.jpg
6574.496282,1777548133.530720,frame_6574.496282.jpg
6574.608313,1777548133.642756,frame_6574.608313.jpg
6574.719916,1777548133.754344,frame_6574.719916.jpg
6574.832253,1777548133.866691,frame_6574.832253.jpg
6574.943945,1777548133.978375,frame_6574.943945.jpg
6575.056042,1777548134.090479,frame_6575.056042.jpg
6575.168221,1777548134.202658,frame_6575.168221.jpg
6575.280187,1777548134.314617,frame_6575.280187.jpg
6575.392626,1777548134.427078,frame_6575.392626.jpg
6575.503736,1777548134.538162,frame_6575.503736.jpg
6575.616508,1777548134.650954,frame_6575.616508.jpg
6575.728141,1777548134.762583,frame_6575.728141.jpg
6575.840054,1777548134.874485,frame_6575.840054.jpg
6575.952397,1777548134.986842,frame_6575.952397.jpg
6576.063997,1777548135.098446,frame_6576.063997.jpg
6576.176143,1777548135.210585,frame_6576.176143.jpg
6576.287901,1777548135.322327,frame_6576.287901.jpg
6576.400519,1777548135.434975,frame_6576.400519.jpg
6576.511970,1777548135.546394,frame_6576.511970.jpg
6576.624968,1777548135.659410,frame_6576.624968.jpg
6576.735940,1777548135.770366,frame_6576.735940.jpg
6576.848459,1777548135.882901,frame_6576.848459.jpg
6576.959897,1777548135.994324,frame_6576.959897.jpg
6577.072570,1777548136.107018,frame_6577.072570.jpg
6577.184221,1777548136.218676,frame_6577.184221.jpg
