ts_mono,ts_wall,image_name
6603.284757,1777548162.319202,frame_6603.284757.jpg
6603.396477,1777548162.430917,frame_6603.396477.jpg
6603.508262,1777548162.542691,frame_6603.508262.jpg
6603.620622,1777548162.655067,frame_6603.620622.jpg
6603.732166,1777548162.766591,frame_6603.732166.jpg
6603.844400,1777548162.878839,frame_6603.844400.jpg
6603.956137,1777548162.990564,frame_6603.956137.jpg
6604.068688,1777548163.103138,frame_6604.068688.jpg
6604.180102,1777548163.214532,frame_6604.180102.jpg
6604.292613,1777548163.327058,frame_6604.292613.jpg
6604.404491,1777548163.438937,frame_6604.404491.jpg
6604.516089,1777548163.550515,frame_6604.516089.jpg
6604.628625,1777548163.663070,frame_6604.628625.jpg
6604.740070,1777548163.774497,frame_6604.740070.jpg
6604.852640,1777548163.887083,frame_6604.852640.jpg
6604.964411,1777548163.998855,frame_6604.964411.jpg
6605.076259,1777548164.110688,frame_6605.076259.jpg
6605.188651,1777548164.223096,frame_6605.188651.jpg
6605.300170,1777548164.334595,frame_6605.300170.jpg
6605.412630,1777548164.447072,frame_6605.412630.jpg
6605.524129,1777548164.558565,frame_6605.524129.jpg
6605.636658,1777548164.671100,frame_6605.636658.jpg
6605.748486,1777548164.782930,frame_6605.748486.jpg
6605.860126,1777548164.894551,frame_6605.860126.jpg
6605.972878,1777548165.007324,frame_6605.972878.jpg
6606.084180,1777548165.118610,frame_6606.084180.jpg
6606.196642,1777548165.231084,frame_6606.196642.jpg
6606.308638,1777548165.343079,frame_6606.308638.jpg
6606.420537,1777548165.454969,frame_6606.420537.jpg
6606.532690,1777548165.567134,frame_6606.532690.jpg
6606.644183,1777548165.678608,frame_6606.644183.jpg
6606.756713,1777548165.791157,frame_6606.756713.jpg
6606.868221,1777548165.902646,frame_6606.868221.jpg
6606.980327,1777548166.014761,frame_6606.980327.jpg
6607.092076,1777548166.126504,frame_6607.092076.jpg
6607.204600,1777548166.239040,frame_6607.204600.jpg
6607.316507,1777548166.350944,frame_6607.316507.jpg
6607.428652,1777548166.463082,frame_6607.428652.jpg
6607.540567,1777548166.575006,frame_6607.540567.jpg
6607.652191,1777548166.686616,frame_6607.652191.jpg
6607.764680,1777548166.799124,frame_6607.764680.jpg
6607.876072,1777548166.910494,frame_6607.876072.jpg
6607.988449,1777548167.022885,frame_6607.988449.jpg
6608.100154,1777548167.134585,frame_6608.100154.jpg
6608.212443,1777548167.246881,frame_6608.212443.jpg
6608.324392,1777548167.358826,frame_6608.324392.jpg
6608.436374,1777548167.470801,frame_6608.436374.jpg
6608.548491,1777548167.582932,frame_6608.548491.jpg
6608.660063,1777548167.694489,frame_6608.660063.jpg
6608.772666,1777548167.807110,frame_6608.772666.jpg
6608.884193,1777548167.918617,frame_6608.884193.jpg
6608.996664,1777548168.031107,frame_6608.996664.jpg
6609.108170,1777548168.142604,frame_6609.108170.jpg
6609.220665,1777548168.255117,frame_6609.220665.jpg
6609.332460,1777548168.366900,frame_6609.332460.jpg
6609.444356,1777548168.478786,frame_6609.444356.jpg
6609.556664,1777548168.591108,frame_6609.556664.jpg
6609.668086,1777548168.702513,frame_6609.668086.jpg
6609.780534,1777548168.814972,frame_6609.780534.jpg
6609.892229,1777548168.926657,frame_6609.892229.jpg
6610.004698,1777548169.039146,frame_6610.004698.jpg
6610.116388,1777548169.150831,frame_6610.116388.jpg
6610.228743,1777548169.263194,frame_6610.228743.jpg
6610.340554,1777548169.374995,frame_6610.340554.jpg
6610.452167,1777548169.486592,frame_6610.452167.jpg
6610.564665,1777548169.599108,frame_6610.564665.jpg
6610.676151,1777548169.710579,frame_6610.676151.jpg
6610.788654,1777548169.823103,frame_6610.788654.jpg
6610.900128,1777548169.934557,frame_6610.900128.jpg
6611.012620,1777548170.047063,frame_6611.012620.jpg
6611.124409,1777548170.158842,frame_6611.124409.jpg
6611.237507,1777548170.271946,frame_6611.237507.jpg
6611.348503,1777548170.382944,frame_6611.348503.jpg
6611.460174,1777548170.494599,frame_6611.460174.jpg
6611.572563,1777548170.607007,frame_6611.572563.jpg
6611.684146,1777548170.718579,frame_6611.684146.jpg
6611.796763,1777548170.831205,frame_6611.796763.jpg
6611.908682,1777548170.943124,frame_6611.908682.jpg
6612.020276,1777548171.054703,frame_6612.020276.jpg
6612.132707,1777548171.167150,frame_6612.132707.jpg
6612.244167,1777548171.278595,frame_6612.244167.jpg
6612.356471,1777548171.390911,frame_6612.356471.jpg
6612.468550,1777548171.502991,frame_6612.468550.jpg
6612.580215,1777548171.614640,frame_6612.580215.jpg
6612.692662,1777548171.727104,frame_6612.692662.jpg
6612.804236,1777548171.838663,frame_6612.804236.jpg
6612.916495,1777548171.950932,frame_6612.916495.jpg
6613.028154,1777548172.062583,frame_6613.028154.jpg
6613.140675,1777548172.175118,frame_6613.140675.jpg
6613.252705,1777548172.287142,frame_6613.252705.jpg
6613.364170,1777548172.398594,frame_6613.364170.jpg
6613.476809,1777548172.511255,frame_6613.476809.jpg
6613.588288,1777548172.622712,frame_6613.588288.jpg
6613.700654,1777548172.735095,frame_6613.700654.jpg
6613.812230,1777548172.846657,frame_6613.812230.jpg
6613.924747,1777548172.959191,frame_6613.924747.jpg
6614.036564,1777548173.071010,frame_6614.036564.jpg
6614.148364,1777548173.182791,frame_6614.148364.jpg
6614.260692,1777548173.295136,frame_6614.260692.jpg
6614.372314,1777548173.406739,frame_6614.372314.jpg
6614.484707,1777548173.519152,frame_6614.484707.jpg
6614.596207,1777548173.630632,frame_6614.596207.jpg
6614.708823,1777548173.743264,frame_6614.708823.jpg
6614.820423,1777548173.854859,frame_6614.820423.jpg
6614.933090,1777548173.967534,frame_6614.933090.jpg
6615.044100,1777548174.078529,frame_6615.044100.jpg
6615.156942,1777548174.191388,frame_6615.156942.jpg
6615.268573,1777548174.303013,frame_6615.268573.jpg
6615.380422,1777548174.414850,frame_6615.380422.jpg
6615.492803,1777548174.527255,frame_6615.492803.jpg
6615.604186,1777548174.638617,frame_6615.604186.jpg
6615.716522,1777548174.750961,frame_6615.716522.jpg
6615.828149,1777548174.862585,frame_6615.828149.jpg
6615.940650,1777548174.975094,frame_6615.940650.jpg
6616.052217,1777548175.086653,frame_6616.052217.jpg
6616.164794,1777548175.199244,frame_6616.164794.jpg
6616.276767,1777548175.311214,frame_6616.276767.jpg
6616.388357,1777548175.422785,frame_6616.388357.jpg
6616.500806,1777548175.535250,frame_6616.500806.jpg
6616.612289,1777548175.646713,frame_6616.612289.jpg
6616.724726,1777548175.759176,frame_6616.724726.jpg
6616.836178,1777548175.870604,frame_6616.836178.jpg
6616.948880,1777548175.983324,frame_6616.948880.jpg
6617.060232,1777548176.094657,frame_6617.060232.jpg
6617.172768,1777548176.207212,frame_6617.172768.jpg
6617.284341,1777548176.318773,frame_6617.284341.jpg
6617.396670,1777548176.431111,frame_6617.396670.jpg
6617.508767,1777548176.543209,frame_6617.508767.jpg
6617.620331,1777548176.654759,frame_6617.620331.jpg
6617.732867,1777548176.767319,frame_6617.732867.jpg
6617.844283,1777548176.878708,frame_6617.844283.jpg
6617.956898,1777548176.991343,frame_6617.956898.jpg
6618.068395,1777548177.102831,frame_6618.068395.jpg
6618.180765,1777548177.215207,frame_6618.180765.jpg
6618.292798,1777548177.327245,frame_6618.292798.jpg
6618.404286,1777548177.438712,frame_6618.404286.jpg
6618.520697,1777548177.555140,frame_6618.520697.jpg
6618.632216,1777548177.666654,frame_6618.632216.jpg
6618.745260,1777548177.779690,frame_6618.745260.jpg
6618.856537,1777548177.890978,frame_6618.856537.jpg
6618.968474,1777548178.002908,frame_6618.968474.jpg
6619.080344,1777548178.114778,frame_6619.080344.jpg
6619.192383,1777548178.226813,frame_6619.192383.jpg
6619.304540,1777548178.338982,frame_6619.304540.jpg
6619.416056,1777548178.450478,frame_6619.416056.jpg
6619.528650,1777548178.563102,frame_6619.528650.jpg
6619.640087,1777548178.674523,frame_6619.640087.jpg
6619.752685,1777548178.787127,frame_6619.752685.jpg
6619.864791,1777548178.899235,frame_6619.864791.jpg
6619.976221,1777548179.010648,frame_6619.976221.jpg
6620.088746,1777548179.123190,frame_6620.088746.jpg
6620.200202,1777548179.234632,frame_6620.200202.jpg
6620.312704,1777548179.347149,frame_6620.312704.jpg
6620.424691,1777548179.459141,frame_6620.424691.jpg
6620.536255,1777548179.570678,frame_6620.536255.jpg
6620.648627,1777548179.683071,frame_6620.648627.jpg
6620.760319,1777548179.794746,frame_6620.760319.jpg
6620.872808,1777548179.907250,frame_6620.872808.jpg
6620.984691,1777548180.019133,frame_6620.984691.jpg
6621.096303,1777548180.130729,frame_6621.096303.jpg
6621.208778,1777548180.243236,frame_6621.208778.jpg
6621.320207,1777548180.354632,frame_6621.320207.jpg
6621.432537,1777548180.466980,frame_6621.432537.jpg
6621.544361,1777548180.578801,frame_6621.544361.jpg
6621.656636,1777548180.691067,frame_6621.656636.jpg
6621.768596,1777548180.803039,frame_6621.768596.jpg
6621.880346,1777548180.914770,frame_6621.880346.jpg
6621.992722,1777548181.027167,frame_6621.992722.jpg
6622.104188,1777548181.138626,frame_6622.104188.jpg
6622.216717,1777548181.251165,frame_6622.216717.jpg
6622.328422,1777548181.362866,frame_6622.328422.jpg
6622.440736,1777548181.475184,frame_6622.440736.jpg
6622.552557,1777548181.586995,frame_6622.552557.jpg
6622.664410,1777548181.698843,frame_6622.664410.jpg
6622.776681,1777548181.811125,frame_6622.776681.jpg
6622.888240,1777548181.922665,frame_6622.888240.jpg
6623.000927,1777548182.035376,frame_6623.000927.jpg
6623.112221,1777548182.146647,frame_6623.112221.jpg
6623.224843,1777548182.259290,frame_6623.224843.jpg
6623.336317,1777548182.370757,frame_6623.336317.jpg
6623.449261,1777548182.483694,frame_6623.449261.jpg
6623.560568,1777548182.595010,frame_6623.560568.jpg
6623.672381,1777548182.706808,frame_6623.672381.jpg
6623.784994,1777548182.819468,frame_6623.784994.jpg
6623.896242,1777548182.930665,frame_6623.896242.jpg
6624.008697,1777548183.043139,frame_6624.008697.jpg
6624.120321,1777548183.154746,frame_6624.120321.jpg
6624.232998,1777548183.267538,frame_6624.232998.jpg
6624.344180,1777548183.378605,frame_6624.344180.jpg
6624.456729,1777548183.491171,frame_6624.456729.jpg
6624.568764,1777548183.603204,frame_6624.568764.jpg
6624.681133,1777548183.715564,frame_6624.681133.jpg
6624.792865,1777548183.827305,frame_6624.792865.jpg
6624.904278,1777548183.938703,frame_6624.904278.jpg
6625.016784,1777548184.051237,frame_6625.016784.jpg
6625.128329,1777548184.162758,frame_6625.128329.jpg
6625.240738,1777548184.275181,frame_6625.240738.jpg
6625.352661,1777548184.387094,frame_6625.352661.jpg
6625.464660,1777548184.499090,frame_6625.464660.jpg
6625.576774,1777548184.611233,frame_6625.576774.jpg
6625.688260,1777548184.722687,frame_6625.688260.jpg
6625.800696,1777548184.835142,frame_6625.800696.jpg
6625.912179,1777548184.946612,frame_6625.912179.jpg
6626.024597,1777548185.059038,frame_6626.024597.jpg
6626.136438,1777548185.170876,frame_6626.136438.jpg
6626.248937,1777548185.283369,frame_6626.248937.jpg
6626.360607,1777548185.395054,frame_6626.360607.jpg
6626.472746,1777548185.507187,frame_6626.472746.jpg
6626.584646,1777548185.619087,frame_6626.584646.jpg
6626.696292,1777548185.730718,frame_6626.696292.jpg
6626.808684,1777548185.843122,frame_6626.808684.jpg
6626.920164,1777548185.954588,frame_6626.920164.jpg
6627.032791,1777548186.067230,frame_6627.032791.jpg
6627.144428,1777548186.178866,frame_6627.144428.jpg
6627.256634,1777548186.291074,frame_6627.256634.jpg
6627.368346,1777548186.402782,frame_6627.368346.jpg
6627.480427,1777548186.514856,frame_6627.480427.jpg
6627.592427,1777548186.626860,frame_6627.592427.jpg
6627.704363,1777548186.738791,frame_6627.704363.jpg
6627.816592,1777548186.851036,frame_6627.816592.jpg
6627.928115,1777548186.962540,frame_6627.928115.jpg
6628.040916,1777548187.075371,frame_6628.040916.jpg
