ts_mono,force_n
6461.396926,0.091000
6461.463816,0.091000
6461.534536,0.090000
6461.602845,0.090000
6461.668991,0.090000
6461.736065,0.089000
6461.804454,0.088000
6461.880324,0.088000
6461.949350,0.087000
6462.017930,0.087000
6462.088769,0.086000
6462.154920,0.086000
6462.222550,0.085000
6462.291914,0.085000
6462.361786,0.098000
6462.434814,0.110000
6462.503191,0.093000
6462.577776,0.088000
6462.651126,0.128000
6462.719156,0.128000
6462.785561,0.126000
6462.854379,0.148000
6462.923947,0.159000
6462.995462,0.214000
6463.068494,0.186000
6463.136504,0.180000
6463.209138,0.166000
6463.282607,0.180000
6463.350923,0.181000
6463.420227,0.179000
6463.491605,0.175000
6463.560412,0.176000
6463.629138,0.176000
6463.696146,0.172000
6463.767202,0.174000
6463.841201,0.170000
6463.909447,0.171000
6463.978395,0.171000
6464.049114,0.169000
6464.116401,0.169000
6464.187782,0.168000
6464.255961,0.168000
6464.326794,0.166000
6464.397328,0.166000
6464.467074,0.166000
6464.534172,0.166000
6464.605733,0.161000
6464.681555,0.159000
6464.753145,0.183000
6464.820819,0.210000
6464.897297,0.205000
6464.966183,0.211000
6465.034232,0.230000
6465.102255,0.245000
6465.172902,0.260000
6465.239769,0.270000
6465.308564,0.282000
6465.376203,0.297000
6465.445032,0.287000
6465.512552,0.268000
6465.579559,0.273000
6465.647326,0.269000
6465.714533,0.270000
6465.789102,0.267000
6465.862987,0.267000
6465.930108,0.265000
6466.001781,0.264000
6466.076062,0.264000
6466.150718,0.262000
6466.220112,0.262000
6466.288076,0.264000
6466.357182,0.272000
6466.425918,0.274000
6466.496133,0.291000
6466.564077,0.293000
6466.632387,0.311000
6466.703677,0.332000
6466.771539,0.354000
6466.840668,0.361000
6466.911026,0.369000
6466.978192,0.393000
6467.047147,0.387000
6467.115044,0.373000
6467.183106,0.373000
6467.253847,0.380000
6467.320814,0.373000
6467.390764,0.375000
6467.458552,0.372000
6467.525954,0.367000
6467.595278,0.365000
6467.662594,0.366000
6467.730553,0.366000
6467.800453,0.362000
6467.869452,0.366000
6467.936987,0.355000
6468.008661,0.361000
6468.077350,0.362000
6468.148871,0.353000
6468.217406,0.356000
6468.286575,0.357000
6468.354935,0.365000
6468.424957,0.360000
6468.491782,0.369000
6468.559924,0.374000
6468.629275,0.384000
6468.701580,0.398000
6468.770930,0.411000
6468.839961,0.443000
6468.908092,0.450000
6468.976818,0.450000
6469.050967,0.488000
6469.118354,0.482000
6469.188092,0.463000
6469.258356,0.470000
6469.332340,0.475000
6469.400808,0.478000
6469.469525,0.477000
6469.537410,0.469000
6469.613149,0.467000
6469.679831,0.469000
6469.747217,0.464000
6469.816764,0.464000
6469.886254,0.464000
6469.953734,0.464000
6470.021634,0.462000
6470.089921,0.458000
6470.163317,0.453000
6470.237446,0.473000
6470.308235,0.451000
6470.379361,0.477000
6470.449688,0.470000
6470.518105,0.503000
6470.590978,0.518000
6470.662286,0.528000
6470.737867,0.563000
6470.804556,0.587000
6470.872475,0.581000
6470.939857,0.605000
6471.013739,0.606000
6471.081662,0.595000
6471.150191,0.590000
6471.217642,0.599000
6471.290225,0.589000
6471.359208,0.586000
6471.428524,0.587000
6471.502381,0.586000
6471.570092,0.583000
6471.636546,0.585000
6471.705329,0.578000
6471.777993,0.575000
6471.851593,0.571000
6471.918999,0.580000
6471.987702,0.594000
6472.057057,0.605000
6472.127034,0.627000
6472.195826,0.632000
6472.263190,0.652000
6472.330097,0.682000
6472.406070,0.689000
6472.477222,0.687000
6472.545104,0.714000
6472.613504,0.729000
6472.683125,0.708000
6472.750847,0.724000
6472.821033,0.718000
6472.892600,0.716000
6472.965059,0.712000
6473.034811,0.710000
6473.103656,0.708000
6473.174751,0.706000
6473.247870,0.705000
6473.314877,0.703000
6473.383844,0.700000
6473.452998,0.700000
6473.524430,0.697000
6473.592524,0.697000
6473.661775,0.695000
6473.728045,0.681000
6473.796498,0.699000
6473.867242,0.744000
6473.935240,0.739000
6474.005978,0.746000
6474.079696,0.761000
6474.148665,0.790000
6474.217960,0.820000
6474.287235,0.840000
6474.355998,0.882000
6474.426683,0.841000
6474.495386,0.847000
6474.564522,0.847000
6474.635987,0.859000
6474.705851,0.850000
6474.773753,0.844000
6474.844673,0.857000
6474.920247,0.848000
6474.990312,0.844000
6475.058444,0.844000
6475.128722,0.843000
6475.199687,0.841000
6475.273929,0.838000
6475.349796,0.835000
6475.421227,0.854000
6475.495366,0.851000
6475.568494,0.894000
6475.636748,0.895000
6475.708710,0.920000
6475.775759,0.954000
6475.842714,0.970000
6475.911422,1.024000
6475.984331,1.003000
6476.053387,1.008000
6476.121730,1.025000
6476.190364,1.009000
6476.259476,1.002000
6476.329872,0.998000
6476.399562,0.998000
6476.468249,0.995000
6476.537444,0.993000
6476.606403,0.991000
6476.674797,0.989000
6476.741783,0.987000
6476.810212,0.985000
6476.880332,0.984000
6476.949308,0.982000
6477.018179,0.979000
6477.087022,0.991000
6477.155687,1.001000
6477.225548,0.992000
6477.292741,1.035000
6477.362647,1.044000
6477.431961,1.051000
6477.502087,1.069000
6477.570993,1.104000
6477.640489,1.119000
6477.708782,1.051000
6477.779306,1.145000
6477.847089,1.152000
6477.918684,1.174000
6477.993514,1.157000
6478.062807,1.155000
6478.130667,1.154000
6478.199304,1.152000
6478.267595,1.151000
6478.341789,1.148000
6478.409983,1.160000
6478.479179,1.192000
6478.550807,1.142000
6478.619020,1.161000
6478.686964,1.204000
6478.755571,1.210000
6478.823556,1.245000
6478.895428,1.274000
6478.964878,1.317000
6479.033558,1.453000
6479.102651,1.292000
6479.168991,1.361000
6479.240980,1.362000
6479.310233,1.346000
6479.382191,1.330000
6479.457571,1.324000
6479.525956,1.323000
6479.593842,1.327000
6479.664119,1.323000
6479.733816,1.354000
6479.801893,1.356000
6479.872123,1.333000
6479.941694,1.343000
6480.009457,1.376000
6480.076765,1.417000
6480.145520,1.412000
6480.213968,1.451000
6480.282308,1.476000
6480.352841,1.479000
6480.421073,1.490000
6480.489263,1.512000
6480.557800,1.493000
6480.627261,1.498000
6480.695534,1.502000
6480.765164,1.499000
6480.833489,1.501000
6480.901928,1.497000
6480.975771,1.493000
6481.043256,1.493000
6481.112578,1.492000
6481.181706,1.489000
6481.260485,1.485000
6481.329268,1.483000
6481.398264,1.481000
6481.468625,1.468000
6481.536305,1.483000
6481.604506,1.529000
6481.674401,1.542000
6481.742976,1.579000
6481.814717,1.641000
6481.882125,1.654000
6481.950832,1.700000
6482.028393,1.676000
6482.096209,1.740000
6482.164950,1.743000
6482.232806,1.726000
6482.303333,1.718000
6482.377378,1.713000
6482.447494,1.708000
6482.515763,1.707000
6482.590427,1.705000
6482.660763,1.703000
6482.728119,1.700000
6482.795722,1.694000
6482.864596,1.695000
6482.935589,1.684000
6483.004752,1.682000
6483.075528,1.742000
6483.142281,1.752000
6483.210801,1.748000
6483.278700,1.812000
6483.346703,1.853000
6483.415786,1.899000
6483.490798,1.924000
6483.560847,1.906000
6483.629045,1.933000
6483.696135,1.968000
6483.770965,1.941000
6483.839972,1.954000
6483.911080,1.933000
6483.981251,1.944000
6484.055148,1.934000
6484.124212,1.933000
6484.192556,1.926000
6484.261633,1.924000
6484.331043,1.920000
6484.398339,1.919000
6484.466551,1.919000
6484.535961,1.908000
6484.611500,1.938000
6484.680089,1.983000
6484.748068,2.027000
6484.816483,1.994000
6484.884653,2.026000
6484.955843,2.092000
6485.023899,2.138000
6485.092730,2.177000
6485.164895,2.145000
6485.233989,2.152000
6485.302435,2.160000
6485.373545,2.204000
6485.447764,2.184000
6485.517639,2.174000
6485.588231,2.166000
6485.659900,2.172000
6485.734800,2.164000
6485.802461,2.163000
6485.871158,2.159000
6485.938598,2.157000
6486.008142,2.154000
6486.078127,2.151000
6486.148495,2.148000
6486.217951,2.146000
6486.293633,2.143000
6486.363028,2.137000
6486.431527,2.136000
6486.499751,2.130000
6486.571925,2.162000
6486.639894,2.215000
6486.708788,2.227000
6486.776482,2.271000
6486.848249,2.272000
6486.924200,2.345000
6486.991027,2.359000
6487.059996,2.364000
6487.131278,2.414000
6487.201686,2.374000
6487.271231,2.370000
6487.340162,2.375000
6487.407915,2.394000
6487.476156,2.397000
6487.549973,2.387000
6487.619368,2.381000
6487.685135,2.373000
6487.763908,2.370000
6487.830348,2.372000
6487.899897,2.368000
6487.971771,2.365000
6488.040120,2.361000
6488.108524,2.357000
6488.174742,2.362000
6488.246212,2.354000
6488.316248,2.356000
6488.388594,2.354000
6488.458857,2.347000
6488.534191,2.349000
6488.605252,2.345000
6488.676342,2.345000
6488.745791,2.338000
6488.814261,2.337000
6488.882139,2.338000
6488.950251,2.337000
6489.018691,2.336000
6489.089757,2.331000
6489.159400,2.338000
6489.226741,2.313000
6489.294194,2.313000
6489.363211,2.291000
6489.432295,2.274000
6489.502056,2.246000
6489.572855,2.259000
6489.645772,2.199000
6489.711969,2.179000
6489.778687,2.130000
6489.846453,2.025000
6489.914872,2.180000
6489.986354,2.133000
6490.051772,2.148000
6490.119870,2.134000
6490.188729,2.139000
6490.257866,2.141000
6490.333641,2.151000
6490.404153,2.147000
6490.473382,2.148000
6490.548669,2.147000
6490.614609,2.148000
6490.682220,2.145000
6490.751516,2.148000
6490.819645,2.103000
6490.888955,2.331000
6490.957485,2.160000
6491.025744,2.024000
6491.094577,2.033000
6491.162678,2.038000
6491.230633,1.938000
6491.299193,1.899000
6491.367221,1.895000
6491.443061,1.939000
6491.510102,1.935000
6491.579197,1.923000
6491.648335,1.913000
6491.717204,1.907000
6491.788076,1.913000
6491.860821,1.908000
6491.929930,1.909000
6492.006369,1.906000
6492.083167,1.899000
6492.150496,1.768000
6492.220855,1.862000
6492.294754,1.822000
6492.361649,1.832000
6492.433652,1.804000
6492.502547,1.782000
6492.572638,1.745000
6492.640876,1.726000
6492.710330,1.620000
6492.783342,1.783000
6492.851305,1.808000
6492.924488,1.645000
6492.999920,1.695000
6493.072735,1.676000
6493.140404,1.669000
6493.209915,1.673000
6493.285856,1.681000
6493.360812,1.683000
6493.432773,1.685000
6493.503209,1.684000
6493.576815,1.768000
6493.644151,1.829000
6493.712818,1.753000
6493.780478,1.569000
6493.848101,1.630000
6493.919112,1.448000
6493.991264,1.642000
6494.064226,1.613000
6494.136215,1.485000
6494.205918,1.507000
6494.274396,1.496000
6494.343573,1.482000
6494.415715,1.465000
6494.483565,1.488000
6494.552209,1.487000
6494.622185,1.486000
6494.692205,1.487000
6494.762746,1.484000
6494.834816,1.489000
6494.904786,1.489000
6494.978715,1.491000
6495.052176,1.514000
6495.122339,1.368000
6495.188823,1.431000
6495.259969,1.439000
6495.328218,1.415000
6495.397909,1.413000
6495.466770,1.380000
6495.533552,1.377000
6495.601705,1.314000
6495.670105,1.302000
6495.739617,1.376000
6495.811212,1.159000
6495.885707,1.271000
6495.954663,1.288000
6496.024204,1.289000
6496.091871,1.297000
6496.160896,1.293000
6496.232478,1.292000
6496.300591,1.295000
6496.375308,1.289000
6496.444818,1.288000
6496.516711,1.417000
6496.591462,1.331000
6496.658877,1.209000
6496.727691,1.188000
6496.799110,1.214000
6496.868941,1.188000
6496.946803,1.110000
6497.016080,1.094000
6497.086410,1.093000
6497.166314,1.117000
6497.235600,1.115000
6497.304759,1.119000
6497.381522,1.120000
6497.453090,1.125000
6497.521230,1.126000
6497.590446,1.127000
6497.660956,1.130000
6497.735549,1.132000
6497.801745,1.133000
6497.868519,1.106000
6497.941949,1.135000
6498.010430,1.089000
6498.077955,1.104000
6498.145464,1.053000
6498.213968,1.063000
6498.284576,1.045000
6498.352479,1.029000
6498.419977,1.014000
6498.488860,0.985000
6498.557226,0.978000
6498.624077,0.944000
6498.692556,0.950000
6498.761686,0.955000
6498.832880,0.959000
6498.901601,0.962000
6498.971473,0.963000
6499.040946,0.965000
6499.110399,0.967000
6499.184857,0.966000
6499.251392,0.973000
6499.322393,0.947000
6499.392348,0.898000
6499.462613,0.902000
6499.531367,0.908000
6499.600294,0.899000
6499.669400,0.861000
6499.739583,0.838000
6499.809148,0.834000
6499.877181,0.833000
6499.945553,0.817000
6500.019713,0.814000
6500.088759,0.823000
6500.156401,0.818000
6500.226786,0.822000
6500.299494,0.823000
6500.368806,0.825000
6500.435547,0.827000
6500.505361,0.829000
6500.575961,0.831000
6500.646044,0.833000
6500.716814,0.835000
6500.785953,0.837000
6500.855769,0.849000
6500.926664,0.823000
6500.996041,0.780000
6501.064880,0.788000
6501.133439,0.777000
6501.200717,0.767000
6501.269334,0.737000
6501.338621,0.719000
6501.409780,0.689000
6501.478801,0.665000
6501.547946,0.667000
6501.616044,0.667000
6501.686318,0.680000
6501.756810,0.684000
6501.823439,0.682000
6501.894279,0.689000
6501.966156,0.689000
6502.033877,0.690000
6502.103615,0.693000
6502.172969,0.694000
6502.240560,0.694000
6502.311540,0.697000
6502.379300,0.682000
6502.446864,0.666000
6502.521360,0.645000
6502.590103,0.640000
6502.659485,0.613000
6502.728565,0.584000
6502.798723,0.559000
6502.869542,0.556000
6502.939544,0.562000
6503.009322,0.559000
6503.076777,0.558000
6503.145146,0.548000
6503.219693,0.553000
6503.288466,0.553000
6503.357347,0.556000
6503.426949,0.559000
6503.494374,0.560000
6503.562908,0.562000
6503.631927,0.564000
6503.700043,0.566000
6503.773919,0.568000
6503.842109,0.569000
6503.917281,0.553000
6503.990034,0.562000
6504.056222,0.564000
6504.124470,0.546000
6504.192172,0.510000
6504.260559,0.504000
6504.335094,0.473000
6504.402954,0.452000
6504.471888,0.443000
6504.543230,0.403000
6504.611537,0.409000
6504.680787,0.409000
6504.750428,0.420000
6504.819273,0.425000
6504.890878,0.432000
6504.958997,0.434000
6505.027885,0.437000
6505.096862,0.439000
6505.164706,0.441000
6505.235335,0.442000
6505.303880,0.444000
6505.371018,0.447000
6505.441095,0.446000
6505.508795,0.429000
6505.579804,0.452000
6505.648284,0.436000
6505.716690,0.398000
6505.786666,0.401000
6505.855920,0.375000
6505.925915,0.359000
6505.994428,0.330000
6506.063778,0.299000
6506.131793,0.315000
6506.200287,0.319000
6506.269682,0.316000
6506.344935,0.322000
6506.414288,0.326000
6506.484827,0.329000
6506.552858,0.332000
6506.625030,0.335000
6506.695814,0.336000
6506.765400,0.338000
6506.833905,0.340000
6506.906571,0.339000
6506.975451,0.328000
6507.043907,0.316000
6507.113270,0.339000
6507.188653,0.299000
6507.256698,0.295000
6507.328408,0.275000
6507.396393,0.248000
6507.467573,0.245000
6507.536743,0.225000
6507.606274,0.245000
6507.679032,0.222000
6507.749936,0.203000
6507.817791,0.229000
6507.891298,0.227000
6507.962078,0.226000
6508.033858,0.226000
6508.100727,0.230000
6508.169398,0.232000
6508.240133,0.233000
6508.309029,0.235000
6508.377560,0.237000
6508.446509,0.236000
6508.517974,0.233000
6508.590884,0.244000
6508.658560,0.249000
6508.726360,0.196000
6508.797669,0.186000
6508.864963,0.174000
6508.933920,0.153000
6509.002275,0.150000
6509.071394,0.143000
6509.145185,0.126000
6509.213522,0.119000
6509.282420,0.137000
6509.351229,0.123000
6509.422078,0.128000
6509.490141,0.133000
6509.557612,0.143000
6509.626957,0.145000
6509.697550,0.140000
6509.766310,0.144000
6509.838468,0.147000
6509.905993,0.153000
6509.977833,0.172000
6510.048959,0.143000
6510.117394,0.147000
6510.188165,0.109000
6510.256363,0.114000
6510.325177,0.087000
6510.393570,0.082000
6510.462260,0.075000
6510.531906,0.070000
6510.604852,0.068000
6510.674137,0.068000
6510.743511,0.078000
6510.814919,0.043000
6510.883536,0.055000
6510.952349,0.067000
6511.025840,0.071000
6511.095401,0.069000
6511.165510,0.066000
6511.235086,0.069000
6511.304513,0.068000
6511.376658,0.077000
6511.447302,0.072000
6511.514810,0.080000
6511.585079,0.085000
6511.653298,0.076000
6511.724098,0.026000
6511.795387,0.031000
6511.862292,0.027000
6511.933109,0.004000
6512.002916,-0.011000
6512.070459,-0.009000
6512.139927,-0.004000
6512.208727,0.001000
6512.287909,-0.002000
6512.363300,-0.003000
6512.431722,-0.003000
6512.502099,-0.001000
6512.570938,-0.002000
6512.643536,0.000000
6512.711877,0.001000
6512.780780,-0.001000
6512.849886,-0.001000
6512.918785,0.006000
6512.989567,0.001000
6513.065285,0.011000
6513.135075,0.004000
6513.204412,0.003000
6513.272666,0.012000
6513.341179,0.015000
6513.409889,0.014000
6513.480357,0.015000
6513.549732,0.017000
6513.620335,-0.003000
6513.689692,-0.010000
6513.760694,-0.003000
6513.835557,0.004000
6513.906173,-0.003000
6513.974548,-0.008000
6514.042569,0.000000
6514.111763,0.006000
6514.183085,-0.005000
6514.254869,-0.014000
6514.323827,-0.009000
6514.397625,-0.002000
6514.466458,-0.004000
6514.536805,0.001000
6514.605125,-0.001000
6514.673679,-0.002000
6514.744742,-0.001000
6514.813079,-0.001000
6514.881726,-0.002000
6514.951779,-0.002000
6515.021683,-0.001000
6515.088589,-0.001000
6515.157604,-0.001000
6515.226235,-0.001000
6515.296120,-0.001000
6515.365070,-0.001000
6515.435559,-0.001000
6515.507371,-0.001000
6515.575645,-0.001000
6515.652633,-0.001000
